,date,open,high,low,close,adjusted_close,volume
5830,2004-01-16,22.8872,23.0384,22.6128,22.7192,0.3453,372820000
5831,2004-01-20,22.6688,22.7976,22.2488,22.7304,0.3455,315946400
5832,2004-01-21,22.7024,22.9712,22.428,22.6128,0.3437,226660000
5833,2004-01-22,22.5624,22.8312,22.1816,22.1816,0.3371,205004800
5834,2004-01-23,22.4224,22.7416,22.2488,22.5624,0.3429,227169600
5835,2004-01-26,22.4616,23.0608,22.428,23.0104,0.3497,271269600
5836,2004-01-27,23.0384,23.2512,22.7976,23.072,0.3507,307070400
5837,2004-01-28,22.8424,23.38,22.4112,22.5176,0.3422,275402400
5838,2004-01-29,22.6296,22.7976,22.1928,22.68,0.3447,212699200
5839,2004-01-30,22.652,22.8704,22.4224,22.5624,0.3429,185298400
5840,2004-02-02,22.4616,22.8088,22.0808,22.3216,0.3393,287431200
5841,2004-02-03,22.2992,22.4,22.0024,22.26,0.3383,180812800
5842,2004-02-04,22.0024,22.092,21.7,21.7896,0.3312,305552800
5843,2004-02-05,21.8176,22.9096,21.812,22.4224,0.3408,352844800
5844,2004-02-06,22.4504,22.8872,22.4,22.708,0.3451,193340000
5845,2004-02-09,22.6184,22.8592,22.5008,22.6688,0.3445,188260800
5846,2004-02-10,22.6184,23.1224,22.4392,22.9824,0.3493,255343200
5847,2004-02-11,23.0888,23.8728,23.0496,23.8,0.3617,348544000
5848,2004-02-12,23.6096,23.9904,23.5984,23.7328,0.3607,183988000
5849,2004-02-13,23.8504,24.1024,22.8312,22.9992,0.3496,315980000
5850,2004-02-17,23.1,23.492,23.1,23.1616,0.352,170956800
5851,2004-02-18,23.1784,23.4416,23.0496,23.2624,0.3536,141635200
5852,2004-02-19,23.3296,23.6376,22.4112,22.4728,0.3416,323080800
5853,2004-02-20,22.5008,22.512,22.2096,22.4,0.3405,277603200
5854,2004-02-23,22.3384,22.4616,21.8904,22.1928,0.3373,194079200
5855,2004-02-24,22.1424,22.7416,22.0024,22.3608,0.3399,259056000
5856,2004-02-25,22.2824,22.8984,22.2096,22.8088,0.3467,276276000
5857,2004-02-26,22.8816,23.1784,22.7976,23.0384,0.3502,198408000
5858,2004-02-27,22.96,24.0184,22.9488,23.9176,0.3635,468837600
5859,2004-03-01,24.1024,24.2984,23.8728,24.0184,0.365,321680800
5860,2004-03-02,24.0016,24.1024,23.772,23.8112,0.3619,256687200
5861,2004-03-03,23.5984,24.192,23.5984,23.9176,0.3635,225131200
5862,2004-03-04,23.9288,25.2224,23.912,25.1608,0.3824,660223200
5863,2004-03-05,24.948,27.4904,24.8976,26.74,0.4064,1540599200
5864,2004-03-08,26.6224,26.7904,25.7992,26.0008,0.3952,522872000
5865,2004-03-09,25.9,27.2328,25.7488,27.0984,0.4119,618363200
5866,2004-03-10,27.0424,28.14,26.9416,27.6808,0.4207,1006964000
5867,2004-03-11,27.272,28.0392,27.0872,27.1488,0.4126,595851200
5868,2004-03-12,27.3224,27.7816,27.1712,27.5576,0.4188,329224000
5869,2004-03-15,27.0312,27.3504,26.2584,26.4488,0.402,481717600
5870,2004-03-16,26.5496,26.6112,25.3904,25.8216,0.3925,605432800
5871,2004-03-17,25.9616,26.3816,25.7824,26.1912,0.3981,411432000
5872,2004-03-18,25.9392,26.0624,25.592,25.6704,0.3902,321081600
5873,2004-03-19,25.5584,26.9416,25.5416,25.8608,0.3931,408576000
5874,2004-03-22,25.368,26.1688,25.2504,25.8608,0.3931,419031200
5875,2004-03-23,25.8776,26.0008,25.2224,25.2896,0.3844,385515200
5876,2004-03-24,25.2672,25.7488,25.2672,25.5024,0.3876,428215200
5877,2004-03-25,26.1408,26.908,25.8888,26.8688,0.4084,566445600
5878,2004-03-26,26.9976,27.3616,26.908,27.0424,0.411,419893600
5879,2004-03-29,27.3728,27.9888,27.1992,27.9104,0.4242,350728000
5880,2004-03-30,27.7424,27.9496,27.3392,27.9216,0.4244,359676800
5881,2004-03-31,27.9216,27.9776,26.9472,27.0424,0.411,390773600
5882,2004-04-01,26.8912,27.272,26.6224,27.1096,0.412,318332000
5883,2004-04-02,27.748,27.9328,27.2328,27.5016,0.418,274478400
5884,2004-04-05,27.4792,28.3696,27.44,28.3192,0.4304,385672000
5885,2004-04-06,27.7088,28.1512,27.4288,27.832,0.423,257992000
5886,2004-04-07,27.608,27.6976,26.9192,27.3112,0.4151,255119200
5887,2004-04-08,27.8824,28.0,27.1992,27.5296,0.4184,240917600
5888,2004-04-12,27.5016,28.1008,27.4904,28.0392,0.4262,230540800
5889,2004-04-13,27.9776,28.028,26.8408,26.9304,0.4093,436396800
5890,2004-04-14,26.74,27.0704,26.3088,26.6392,0.4049,639732800
5891,2004-04-15,28.8176,29.5792,28.1624,29.2992,0.4453,1761446400
5892,2004-04-16,29.148,29.3104,28.4984,29.1816,0.4435,402931200
5893,2004-04-19,28.1176,28.7504,27.832,28.3528,0.4309,712353600
5894,2004-04-20,28.2128,28.4088,27.5576,27.7312,0.4215,354519200
5895,2004-04-21,27.6024,28.1176,27.3728,27.7312,0.4215,325875200
5896,2004-04-22,27.5576,28.1792,27.1096,27.7816,0.4222,344584800
5897,2004-04-23,27.6976,28.0,27.048,27.6976,0.421,315828800
5898,2004-04-26,27.58,27.6416,26.9976,27.132,0.4124,231128800
5899,2004-04-27,27.2384,27.44,26.6896,26.9416,0.4095,283864000
5900,2004-04-28,26.8184,27.0088,26.3424,26.4488,0.402,231168000
5901,2004-04-29,26.4488,26.9976,25.9784,26.768,0.4068,460790400
5902,2004-04-30,26.712,26.9584,25.4912,25.7824,0.3919,466502400
5903,2004-05-03,26.0008,26.3312,25.7376,26.068,0.3962,297634400
5904,2004-05-04,25.9728,26.5496,25.5024,26.1408,0.3973,279983200
5905,2004-05-05,26.2024,26.7512,25.9616,26.6504,0.4051,238106400
5906,2004-05-06,26.3984,26.7512,25.9,26.5776,0.4039,263558400
5907,2004-05-07,26.5496,27.5688,26.5496,26.6672,0.4053,419036800
5908,2004-05-10,26.2696,26.6,25.9392,26.2808,0.3994,249978400
5909,2004-05-11,26.3984,27.188,26.3984,27.1376,0.4125,305172000
5910,2004-05-12,26.7904,27.3392,26.2416,27.3,0.4149,245420000
5911,2004-05-13,27.0984,27.72,26.9024,27.188,0.4132,229852000
5912,2004-05-14,27.2496,27.3224,26.4488,27.0592,0.4113,257801600
5913,2004-05-17,26.7008,27.0592,26.3592,26.6392,0.4049,300445600
5914,2004-05-18,26.9696,27.2888,26.8016,27.0592,0.4113,206063200
5915,2004-05-19,27.4008,27.5016,26.4208,26.4712,0.4023,375592000
5916,2004-05-20,26.628,26.9976,26.4712,26.712,0.406,196296800
5917,2004-05-21,26.9024,27.1992,26.7288,27.1096,0.412,179894400
5918,2004-05-24,27.2888,27.8992,27.1096,27.3392,0.4155,235603200
5919,2004-05-25,27.5016,28.5096,27.2888,28.4088,0.4318,319978400
5920,2004-05-26,28.3304,28.7784,28.0,28.5096,0.4333,322168000
5921,2004-05-27,28.4592,28.5992,27.8208,28.168,0.4281,235972800
5922,2004-05-28,28.0784,28.2688,27.7984,28.0616,0.4265,145717600
5923,2004-06-01,27.7928,28.2016,27.608,28.0616,0.4265,182134400
5924,2004-06-02,28.028,29.1704,27.7984,28.9184,0.4395,318712800
5925,2004-06-03,28.7224,28.9912,28.2912,28.3976,0.4316,250930400
5926,2004-06-04,28.56,29.2488,28.5096,28.7784,0.4374,399112000
5927,2004-06-07,29.0416,29.9824,28.812,29.8088,0.4531,295876000
5928,2004-06-08,29.988,30.4416,29.8312,30.352,0.4613,415620800
5929,2004-06-09,30.0888,30.7104,29.9992,30.2008,0.459,349204800
5930,2004-06-10,30.2008,30.968,30.2008,30.7384,0.4672,257577600
5931,2004-06-14,30.6488,30.6824,29.5008,30.1224,0.4578,243986400
5932,2004-06-15,30.5424,31.1416,30.2624,30.688,0.4664,444634400
5933,2004-06-16,30.66,33.32,30.5312,32.7376,0.4976,909641600
5934,2004-06-17,32.5584,33.1296,32.2112,32.8104,0.4987,551320000
5935,2004-06-18,32.6592,33.4096,32.4296,32.9112,0.5002,406252000
5936,2004-06-21,33.1184,33.4992,32.1216,32.3288,0.4914,390213600
5937,2004-06-22,32.3008,33.0904,32.2896,33.0008,0.5016,360511200
5938,2004-06-23,33.0008,33.8296,32.8888,33.7008,0.5122,390868800
5939,2004-06-24,33.5104,33.7008,32.9784,33.18,0.5043,252515200
5940,2004-06-25,33.068,33.7008,33.0008,33.7008,0.5122,323428000
5941,2004-06-28,34.1824,34.188,32.2112,32.4912,0.4938,521096800
5942,2004-06-29,32.0712,32.9896,31.4104,32.5024,0.494,590553600
5943,2004-06-30,32.5584,32.9728,31.892,32.5416,0.4946,373044000
5944,2004-07-01,32.0992,32.48,31.8976,32.3008,0.4909,341941600
5945,2004-07-02,30.4808,31.1808,29.7304,31.08,0.4724,910683200
5946,2004-07-06,31.2704,31.4216,30.8,30.9512,0.4704,348980800
5947,2004-07-07,30.8504,31.36,30.128,30.3912,0.4619,397992000
5948,2004-07-08,30.128,30.6824,29.9488,30.1392,0.4581,233380000
5949,2004-07-09,30.268,30.4976,30.0272,30.0272,0.4564,208863200
5950,2004-07-12,30.0216,30.0384,28.9296,29.1424,0.4429,511621600
5951,2004-07-13,29.2488,29.6016,29.0192,29.2208,0.4441,316176000
5952,2004-07-14,28.8624,29.9712,28.7392,29.5792,0.4496,835800000
5953,2004-07-15,32.6592,33.628,32.1104,32.928,0.5005,1767724000
5954,2004-07-16,32.7992,32.9224,32.1216,32.2,0.4894,488381600
5955,2004-07-19,32.0096,32.2224,31.6624,31.9704,0.4859,533170400
5956,2004-07-20,31.948,32.2,31.5504,32.2,0.4894,323747200
5957,2004-07-21,32.4184,32.7096,31.3376,31.6176,0.4805,301257600
5958,2004-07-22,31.248,31.7296,31.0576,31.6792,0.4815,334118400
5959,2004-07-23,31.528,31.752,30.4808,30.6992,0.4666,273571200
5960,2004-07-26,30.8504,31.4496,30.7776,31.2592,0.4751,393932000
5961,2004-07-27,31.8024,32.7488,31.5728,32.4296,0.4929,425006400
5962,2004-07-28,32.312,32.4128,31.1584,32.2728,0.4905,285051200
5963,2004-07-29,32.4688,32.8216,32.1328,32.6424,0.4961,222157600
5964,2004-07-30,32.648,33.0008,31.9984,32.34,0.4915,243023200
5965,2004-08-02,31.1808,32.2,31.1304,31.5784,0.48,365092000
5966,2004-08-03,31.4496,31.7184,31.1472,31.2872,0.4755,211629600
5967,2004-08-04,31.192,32.1216,31.1696,31.7912,0.4832,276488800
5968,2004-08-05,31.808,32.3008,31.248,31.388,0.4771,244501600
5969,2004-08-06,30.9008,31.1024,29.7024,29.7808,0.4526,492290400
5970,2004-08-09,29.848,30.4472,29.8088,30.3016,0.4605,290847200
5971,2004-08-10,30.3912,31.5392,30.352,31.5224,0.4791,351036000
5972,2004-08-11,31.1024,31.1304,30.2624,31.0072,0.4713,322392000
5973,2004-08-12,30.4472,30.8504,30.2792,30.3688,0.4616,226200800
5974,2004-08-13,30.5984,31.2816,30.4024,30.8392,0.4687,328048000
5975,2004-08-16,31.0016,31.7184,30.6376,30.7776,0.4678,435674400
5976,2004-08-17,30.5816,31.1304,30.352,30.8672,0.4691,323019200
5977,2004-08-18,30.5088,31.8528,30.492,31.7408,0.4824,364655200
5978,2004-08-19,31.5112,31.8584,30.3576,30.7104,0.4668,388920000
5979,2004-08-20,30.7104,30.9904,30.492,30.8,0.4681,316780800
5980,2004-08-23,30.8616,31.2704,30.5984,31.08,0.4724,254660000
5981,2004-08-24,31.2592,31.948,31.192,31.948,0.4856,374136000
5982,2004-08-25,31.8696,33.152,31.7296,33.0512,0.5023,505618400
5983,2004-08-26,33.04,35.1792,32.7376,34.6584,0.5268,955858400
5984,2004-08-27,34.6808,34.7592,33.9976,34.3504,0.5221,388813600
5985,2004-08-30,33.9976,34.72,33.9584,34.1208,0.5186,218142400
5986,2004-08-31,34.0704,34.9496,33.9976,34.4904,0.5242,376560800
5987,2004-09-01,34.3,35.9912,34.188,35.8624,0.5451,515726400
5988,2004-09-02,35.4984,35.812,34.832,35.6608,0.542,406324800
5989,2004-09-03,35.0112,35.9184,35.0112,35.2296,0.5354,293468000
5990,2004-09-07,35.3976,36.1928,35.2296,35.7616,0.5435,301957600
5991,2004-09-08,35.7,36.568,35.6776,36.3496,0.5525,343526400
5992,2004-09-09,36.0976,36.2992,35.28,35.7,0.5426,461339200
5993,2004-09-10,35.6608,36.232,35.4592,35.868,0.5451,328014400
5994,2004-09-13,35.8792,36.0696,35.3192,35.588,0.5409,281976800
5995,2004-09-14,35.2408,35.5488,34.7816,35.4928,0.5394,254822400
5996,2004-09-15,35.3584,35.4816,34.7984,35.2016,0.535,232668800
5997,2004-09-16,35.2016,36.7584,35.0784,36.3496,0.5525,501916800
5998,2004-09-17,36.5512,37.38,36.4,37.1392,0.5645,502308800
5999,2004-09-20,36.8816,37.9792,36.8704,37.7104,0.5732,245000000
6000,2004-09-21,37.7496,38.8696,37.4584,38.0072,0.5777,386652000
6001,2004-09-22,38.1024,38.1416,36.8088,36.9208,0.5611,401688000
6002,2004-09-23,37.0384,37.4976,36.932,37.268,0.5664,397404000
6003,2004-09-24,37.4472,38.0016,37.1504,37.2904,0.5668,369488000
6004,2004-09-27,36.9488,37.9792,36.8312,37.5312,0.5704,397516000
6005,2004-09-28,37.4584,38.2872,37.4472,38.0408,0.5782,353186400
6006,2004-09-29,37.9288,38.8584,37.8224,38.6792,0.5879,273509600
6007,2004-09-30,38.9984,39.2728,38.4496,38.752,0.589,425012000
6008,2004-10-01,39.1216,39.1888,38.5784,38.668,0.5877,465404800
6009,2004-10-04,39.1776,39.1776,38.752,38.7912,0.5896,574084000
6010,2004-10-05,38.5616,39.6704,38.3992,39.368,0.5983,406162400
6011,2004-10-06,39.5024,40.7624,39.4688,40.6392,0.6177,446303200
6012,2004-10-07,40.5384,40.9304,39.4576,39.62,0.6022,426148800
6013,2004-10-08,39.5584,39.7712,38.8416,39.06,0.5937,359228800
6014,2004-10-11,38.8024,39.06,38.1976,38.5896,0.5865,323870400
6015,2004-10-12,38.5,38.5784,37.6488,38.2872,0.5819,460191200
6016,2004-10-13,38.8696,39.76,38.7408,39.7488,0.6041,1163008000
6017,2004-10-14,43.1928,45.752,42.5488,44.9792,0.6836,2768427200
6018,2004-10-15,44.8784,45.612,44.1896,45.5,0.6915,1031128000
6019,2004-10-18,44.6992,47.7512,44.6992,47.7512,0.7258,1200752000
6020,2004-10-19,48.0984,48.3504,47.3088,47.4208,0.7207,801992800
6021,2004-10-20,47.18,47.6,46.648,47.4712,0.7215,605108000
6022,2004-10-21,47.4824,48.132,47.3592,47.9416,0.7287,724505600
6023,2004-10-22,47.5384,47.6672,47.0176,47.4096,0.7206,483067200
6024,2004-10-25,47.2024,47.8408,47.068,47.5496,0.7227,392644000
6025,2004-10-26,47.4488,48.048,46.9728,47.9696,0.7291,594361600
6026,2004-10-27,48.5072,50.6184,48.1712,50.2992,0.7645,1193494400
6027,2004-10-28,49.98,52.22,49.4984,52.192,0.7933,864264800
6028,2004-10-29,51.8392,53.2,51.8,52.3992,0.7964,810219200
6029,2004-11-01,52.5,53.2616,52.0408,52.4496,0.7972,602050400
6030,2004-11-02,52.3992,54.0792,52.3992,53.5024,0.8132,729988000
6031,2004-11-03,54.3704,56.112,53.9896,55.3112,0.8407,1204173600
6032,2004-11-04,55.0312,55.552,54.3704,54.4488,0.8276,928625600
6033,2004-11-05,54.8576,54.9976,52.0408,54.7176,0.8316,1205047200
6034,2004-11-08,54.2696,55.4512,53.8608,54.3816,0.8265,526920800
6035,2004-11-09,54.2304,54.5496,53.3792,54.0512,0.8215,475764800
6036,2004-11-10,53.9504,55.3896,53.9112,54.7512,0.8321,508676000
6037,2004-11-11,54.9472,55.4288,54.2304,55.3,0.8405,407299200
6038,2004-11-12,55.0088,55.692,54.8408,55.5016,0.8436,395701600
6039,2004-11-15,55.1992,55.4624,54.3424,55.2384,0.8396,376045600
6040,2004-11-16,55.16,55.1992,54.4824,54.9416,0.835,295103200
6041,2004-11-17,55.188,55.4512,54.2192,54.9024,0.8344,397751200
6042,2004-11-18,54.2976,55.4512,54.292,55.3896,0.8419,459149600
6043,2004-11-19,55.4904,56.9128,54.4992,55.1712,0.8385,765279200
6044,2004-11-22,61.8016,64.0024,57.8984,61.348,0.9324,2568210400
6045,2004-11-23,62.3,62.4512,61.0512,61.2696,0.9312,911450400
6046,2004-11-24,61.6896,65.2008,61.5496,64.0472,0.9734,1390788000
6047,2004-11-26,65.352,65.7608,64.3384,64.5512,0.9811,550144000
6048,2004-11-29,68.9528,69.5688,67.4128,68.4376,1.0402,1712916800
6049,2004-11-30,68.7904,68.7904,67.0488,67.0488,1.0191,1028518400
6050,2004-12-01,67.788,67.9504,66.2704,67.788,1.0303,800553600
6051,2004-12-02,66.1304,66.8976,64.6576,65.212,0.9911,987442400
6052,2004-12-03,64.5288,64.9992,61.7512,62.6808,0.9527,1238848800
6053,2004-12-06,64.2488,66.2424,62.9496,65.7776,0.9997,1247920800
6054,2004-12-07,65.9288,66.7296,62.5576,62.888,0.9558,1056899200
6055,2004-12-08,63.0784,64.428,62.048,63.28,0.9618,691902400
6056,2004-12-09,62.8096,64.4,62.0704,63.9912,0.9726,741501600
6057,2004-12-10,65.0272,66.052,64.7024,65.1504,0.9902,775773600
6058,2004-12-13,65.6208,65.9008,64.6016,64.9096,0.9865,395040800
6059,2004-12-14,65.4024,65.8784,65.0216,65.2904,0.9923,415721600
6060,2004-12-15,65.24,65.4584,64.6576,65.2624,0.9919,398361600
6061,2004-12-16,66.1472,67.5024,66.052,66.6008,1.0122,1126115200
6062,2004-12-17,66.8416,67.0376,64.8984,64.988,0.9877,783496000
6063,2004-12-20,65.4696,66.0016,61.7624,62.72,0.9533,1168126400
6064,2004-12-21,63.56,63.7672,61.6,63.6888,0.968,1064414400
6065,2004-12-22,63.6608,64.3608,63.3976,63.7504,0.9689,565829600
6066,2004-12-23,63.7504,64.2488,63.5992,64.008,0.9728,245929600
6067,2004-12-27,64.7976,65.1504,62.8824,63.1624,0.96,559490400
6068,2004-12-28,63.3024,64.2488,62.048,64.1816,0.9755,611755200
6069,2004-12-29,63.812,64.9824,63.5712,64.4392,0.9794,449562400
6070,2004-12-30,64.8088,65.0272,64.2208,64.7976,0.9848,345340800
6071,2004-12-31,64.8928,64.9992,64.0304,64.4,0.9788,278588800
6072,2005-01-03,64.7808,65.1112,62.6024,63.2912,0.9619,691992000
6073,2005-01-04,63.7896,65.4696,62.972,63.9408,0.9718,1096810400
6074,2005-01-05,64.4616,65.2512,64.0472,64.5008,0.9803,680433600
6075,2005-01-06,64.6688,64.9096,63.3304,64.5512,0.9811,705555200
6076,2005-01-07,64.9992,69.6304,64.7528,69.2496,1.0525,2227450400
6077,2005-01-10,69.832,70.7,67.8776,68.9584,1.0481,1725309600
6078,2005-01-11,68.2528,69.1488,64.1424,64.5624,0.9813,2611627200
6079,2005-01-12,65.4528,65.9008,63.3024,65.4584,0.9949,1919702400
6080,2005-01-13,73.7072,74.4184,69.7312,69.7984,1.0608,3164716800
6081,2005-01-14,70.252,71.7192,69.188,70.2016,1.067,1770742400
6082,2005-01-18,69.8488,70.7,67.7488,70.6496,1.0738,1006460000
6083,2005-01-19,70.4872,71.4616,69.748,69.8824,1.0621,751895200
6084,2005-01-20,69.6472,71.2712,69.468,70.4592,1.0709,914922400
6085,2005-01-21,71.3104,71.6016,70.0,70.4872,1.0713,911332800
6086,2005-01-24,70.98,71.7808,70.5488,70.7616,1.0755,841629600
6087,2005-01-25,71.372,72.8392,70.9408,72.0496,1.0951,969231200
6088,2005-01-26,72.66,72.7496,71.2208,72.2512,1.0981,739496800
6089,2005-01-27,72.1616,72.9176,71.5512,72.6376,1.104,496227200
6090,2005-01-28,72.6208,73.9816,72.4416,73.9816,1.1244,801612000
6091,2005-01-31,74.5808,77.8904,74.508,76.8992,1.1688,1681097600
6092,2005-02-01,77.0504,77.7672,76.58,77.532,1.1784,678395200
6093,2005-02-02,77.952,79.912,77.6888,79.632,1.2103,1020062400
6094,2005-02-03,79.1,79.4304,77.3304,77.812,1.1826,731651200
6095,2005-02-04,77.868,78.932,77.532,78.8424,1.1983,563556000
6096,2005-02-07,78.932,79.352,77.4984,78.9376,1.1998,524456800
6097,2005-02-08,79.072,81.3792,78.792,80.8976,1.2295,890019200
6098,2005-02-09,81.0376,81.9896,78.0976,78.7416,1.1968,1191456000
6099,2005-02-10,78.7192,79.2792,76.6584,78.3608,1.191,1093019200
6100,2005-02-11,79.8616,81.76,78.9376,81.2112,1.2343,1201054400
6101,2005-02-14,82.7288,84.7896,82.0512,84.6328,1.2863,1271463200
6102,2005-02-15,86.66,89.0792,85.9992,88.4128,1.3438,2312217600
6103,2005-02-16,88.1496,90.1992,87.3488,90.132,1.3699,1639243200
6104,2005-02-17,90.6472,90.8824,87.4496,87.808,1.3346,1518473600
6105,2005-02-18,87.7408,87.8584,86.2512,86.8112,1.3194,1163254400
6106,2005-02-22,86.3016,88.3008,85.288,85.288,1.2963,1219293600
6107,2005-02-23,86.7216,88.452,85.5512,88.228,1.341,1345181600
6108,2005-02-24,88.48,89.3088,87.7296,88.928,1.3516,1519028000
6109,2005-02-25,89.6224,89.908,88.1888,88.9896,1.3525,915510400
6110,2005-02-28,44.6796,45.1388,43.96,44.8588,1.3636,651610400
6111,2005-03-01,44.9904,45.1108,44.1588,44.5004,1.3527,468188000
6112,2005-03-02,44.2512,44.8896,44.0804,44.1196,1.3411,458161200
6113,2005-03-03,44.3688,44.4108,41.2188,41.79,1.2703,1411653600
6114,2005-03-04,42.7588,43.0108,41.8488,42.8092,1.3013,756618800
6115,2005-03-07,42.8008,43.2488,42.35,42.7504,1.2995,450632000
6116,2005-03-08,41.8992,42.1596,40.0988,40.53,1.232,1021451200
6117,2005-03-09,39.6396,40.2808,38.8304,39.3512,1.1962,1322465200
6118,2005-03-10,39.5304,40.2612,39.0992,39.83,1.2107,777109200
6119,2005-03-11,40.2108,40.5888,39.7992,40.2696,1.2241,632830800
6120,2005-03-14,40.5188,40.7904,39.5192,40.32,1.2256,605385200
6121,2005-03-15,40.6392,41.1404,40.25,40.9612,1.2451,508608800
6122,2005-03-16,41.2104,42.3108,40.7792,41.1796,1.2518,697813200
6123,2005-03-17,41.5296,42.8792,41.3196,42.2492,1.2843,801920000
6124,2005-03-18,43.33,43.4392,42.5012,42.9604,1.3059,940150400
6125,2005-03-21,43.2908,43.9712,42.8596,43.6996,1.3284,541128000
6126,2005-03-22,43.7108,43.96,42.6804,42.8288,1.3019,551415200
6127,2005-03-23,42.4508,43.4,42.0196,42.5488,1.2934,609823200
6128,2005-03-24,42.91,42.9996,42.5012,42.5012,1.2919,352704800
6129,2005-03-28,42.7504,42.9604,42.4704,42.5292,1.2928,275410800
6130,2005-03-29,42.56,42.8288,41.4988,41.7508,1.2691,461356000
6131,2005-03-30,42.07,42.8008,41.8208,42.8008,1.301,394959600
6132,2005-03-31,42.4508,42.5208,41.5912,41.6696,1.2667,636134800
6133,2005-04-01,42.0896,42.1792,40.5692,40.8912,1.243,641284000
6134,2005-04-04,40.9892,41.3112,40.1604,41.09,1.249,580014400
6135,2005-04-05,41.2188,42.2408,41.09,41.8908,1.2734,556239600
6136,2005-04-06,42.4004,42.8092,42.1512,42.3304,1.2867,414825600
6137,2005-04-07,42.3304,43.75,42.2492,43.5596,1.3241,506987600
6138,2005-04-08,43.6996,44.45,43.54,43.7388,1.3295,649950000
6139,2005-04-11,44.1504,44.2512,41.9104,41.9188,1.2742,821662800
6140,2005-04-12,42.49,43.19,42.0112,42.6608,1.2968,981061200
6141,2005-04-13,42.9492,42.9912,40.39,41.0396,1.2475,1371946800
6142,2005-04-14,38.8108,39.5612,36.8396,37.2596,1.1326,2753192400
6143,2005-04-15,36.6212,37.2512,35.28,35.35,1.0746,1728087200
6144,2005-04-18,35.0,36.2992,34.0004,35.6188,1.0827,1327177600
6145,2005-04-19,36.5988,37.4388,35.8708,37.0888,1.1274,1081642800
6146,2005-04-20,37.66,37.7412,35.4396,35.5096,1.0794,945131600
6147,2005-04-21,36.4,37.2092,35.8988,37.1812,1.1302,759592400
6148,2005-04-22,36.8396,36.9992,34.8992,35.5012,1.0791,839129200
6149,2005-04-25,36.4896,37.0188,36.1088,36.9796,1.1241,746460400
6150,2005-04-26,36.7808,37.5088,36.12,36.19,1.1001,810507600
6151,2005-04-27,35.8904,36.3608,35.5096,35.9492,1.0928,613888800
6152,2005-04-28,36.2908,36.3412,35.2408,35.5404,1.0803,575106000
6153,2005-04-29,36.1508,36.2292,35.2212,36.0612,1.0962,671630400
6154,2005-05-02,36.2096,36.6492,36.0192,36.4308,1.1074,465920000
6155,2005-05-03,36.4,36.7388,36.0304,36.2096,1.1007,496739600
6156,2005-05-04,36.1088,37.2008,36.1004,37.1504,1.1293,448176400
6157,2005-05-05,37.2512,37.2708,36.47,36.68,1.115,387366000
6158,2005-05-06,36.89,37.3296,36.7892,37.24,1.132,326247600
6159,2005-05-09,37.2792,37.45,36.75,36.9712,1.1238,355695200
6160,2005-05-10,36.75,37.2512,36.33,36.4196,1.1071,440263600
6161,2005-05-11,35.1988,35.6692,33.11,35.6104,1.0825,2041981200
6162,2005-05-12,35.42,35.5908,34.0004,34.1292,1.0374,970242000
6163,2005-05-13,34.1992,35.2296,34.0704,34.7704,1.0569,702713200
6164,2005-05-16,34.5604,35.7,34.5296,35.5488,1.0806,474294800
6165,2005-05-17,35.14,35.4592,34.5408,35.3612,1.0749,588344400
6166,2005-05-18,35.4508,37.5592,34.9888,35.84,1.0894,636722800
6167,2005-05-19,35.7812,37.6796,35.7812,37.5508,1.1415,793161600
6168,2005-05-20,37.2512,37.6488,37.1896,37.5508,1.1415,452650800
6169,2005-05-23,37.8504,39.9,37.8504,39.76,1.2086,1042574400
6170,2005-05-24,39.4492,39.9896,39.0292,39.7012,1.2068,593460000
6171,2005-05-25,39.4996,39.9504,39.3204,39.7796,1.2092,396006800
6172,2005-05-26,39.9392,40.9388,39.9392,40.74,1.2384,525520800
6173,2005-05-27,40.6392,40.7904,40.0092,40.5608,1.2329,316008000
6174,2005-05-31,40.6588,40.74,39.5808,39.76,1.2086,404205200
6175,2005-06-01,39.8888,40.7596,39.8608,40.3004,1.225,453812800
6176,2005-06-02,40.0512,40.32,39.6004,40.04,1.2171,373973600
6177,2005-06-03,38.1612,38.5812,37.7692,38.2396,1.1624,956869200
6178,2005-06-06,38.3292,38.6288,37.5592,37.9204,1.1527,811966400
6179,2005-06-07,37.6012,37.73,36.4504,36.54,1.1107,745264800
6180,2005-06-08,36.6296,37.2512,36.5708,36.9208,1.1223,404006400
6181,2005-06-09,36.9992,37.94,36.82,37.6488,1.1444,390255600
6182,2005-06-10,37.3996,37.3996,35.5208,35.8092,1.0885,678932800
6183,2005-06-13,35.8904,36.61,35.8204,35.8988,1.0912,435772400
6184,2005-06-14,35.9212,36.1508,35.7504,35.9996,1.0943,347846800
6185,2005-06-15,36.8704,37.2988,36.2992,37.1308,1.1287,563343200
6186,2005-06-16,37.1896,38.08,36.82,37.9792,1.1545,547674400
6187,2005-06-17,38.4692,38.5392,37.8308,38.3096,1.1645,596125600
6188,2005-06-20,37.8504,38.0912,37.45,37.6096,1.1432,323716400
6189,2005-06-21,37.7188,38.1892,37.38,37.8588,1.1508,370526800
6190,2005-06-22,38.2592,38.6008,38.1388,38.5504,1.1718,424925200
6191,2005-06-23,38.8304,39.7796,38.6512,38.8892,1.1821,674254000
6192,2005-06-24,39.0908,39.1188,37.6796,37.7608,1.1478,410709600
6193,2005-06-27,36.8396,38.0996,36.68,37.1,1.1277,600171600
6194,2005-06-28,37.4892,37.59,37.17,37.31,1.1341,350299600
